indicator no.,Grading,Domain,Country,Score,Region,Layer
20,1,Foreign Policy,Ukraine,2,Europe,effect
20,1,Foreign Policy,Italy,0,Europe,effect
20,1,Foreign Policy,Netherlands,0,Europe,effect
20,1,Foreign Policy,Azerbaijan,2,Europe,effect
20,1,Foreign Policy,Belarus,4,Europe,effect
20,1,Foreign Policy,Spain,0,Europe,effect
20,1,Foreign Policy,Nicaragua,2,Central America & Caribbean,effect
20,1,Foreign Policy,Pakistan,4,South Asia,effect
21,1,Foreign Policy,Taiwan,0,East & Southeast Asia,effect
21,1,Foreign Policy,Australia,0,Oceania,effect
21,1,Foreign Policy,New Zealand,0,Oceania,effect
21,1,Foreign Policy,Indonesia,2,East & Southeast Asia,effect
21,1,Foreign Policy,Singapore,2,East & Southeast Asia,effect
21,1,Foreign Policy,Georgia,2,Europe,effect
21,1,Foreign Policy,Kyrgyzstan,2,Central Asia,effect
21,1,Foreign Policy,Kazakhstan,4,Central Asia,effect
21,1,Foreign Policy,Armenia,0,Europe,effect
21,1,Foreign Policy,Tajikistan,2,Central Asia,effect
21,1,Foreign Policy,Ethiopia,2,Sub-Saharan Africa,effect
21,1,Foreign Policy,Kenya,4,Sub-Saharan Africa,effect
21,1,Foreign Policy,Nigeria,2,Sub-Saharan Africa,effect
21,1,Foreign Policy,South Africa,2,Sub-Saharan Africa,effect
21,1,Foreign Policy,Senegal,2,Sub-Saharan Africa,effect
21,1,Foreign Policy,Brazil,2,South America,effect
21,1,Foreign Policy,Bolívia,2,South America,effect
21,1,Foreign Policy,Argentina,2,South America,effect
21,1,Foreign Policy,Uruguay,2,South America,effect
21,1,Foreign Policy,Paraguay,2,South America,effect
21,1,Foreign Policy,Chile,2,South America,effect
21,1,Foreign Policy,Colombia,2,South America,effect
21,1,Foreign Policy,Mexico,4,Central America & Caribbean,effect
21,1,Foreign Policy,Peru,2,South America,effect
21,1,Foreign Policy,Venezuela,2,South America,effect
21,1,Foreign Policy,South Korea,2,East & Southeast Asia,effect
21,1,Foreign Policy,Japan,0,East & Southeast Asia,effect
21,1,Foreign Policy,Vietnam,2,East & Southeast Asia,effect
21,1,Foreign Policy,United States,0,North America,effect
21,1,Foreign Policy,Canada,0,North America,effect
21,1,Foreign Policy,Philippines,2,East & Southeast Asia,effect
21,1,Foreign Policy,Thailand,2,East & Southeast Asia,effect
21,1,Foreign Policy,Cambodia,4,East & Southeast Asia,effect
21,1,Foreign Policy,Malaysia,2,East & Southeast Asia,effect
21,1,Foreign Policy,Germany,0,Europe,effect
21,1,Foreign Policy,Estonia,0,Europe,effect
21,1,Foreign Policy,Czech Republic,2,Europe,effect
21,1,Foreign Policy,Bosnia and Herzegovina,0,Europe,effect
21,1,Foreign Policy,Poland,2,Europe,effect
21,1,Foreign Policy,United Kingdom,,Europe,effect
21,1,Foreign Policy,Egypt,4,North Africa & West Asia,effect
21,1,Foreign Policy,Jordan,2,North Africa & West Asia,effect
21,1,Foreign Policy,Lebanon,2,North Africa & West Asia,effect
21,1,Foreign Policy,Turkey,2,North Africa & West Asia,effect
21,1,Foreign Policy,Serbia,4,Europe,effect
21,1,Foreign Policy,India,2,South Asia,effect
21,1,Foreign Policy,Albania,0,Europe,effect
21,1,Foreign Policy,Montenegro,2,Europe,effect
21,1,Foreign Policy,Latvia,0,Europe,effect
21,1,Foreign Policy,Uzbekistan,4,Central Asia,effect
21,1,Foreign Policy,Sierra Leone,4,Sub-Saharan Africa,effect
21,1,Foreign Policy,Ghana,2,Sub-Saharan Africa,effect
21,1,Foreign Policy,Tanzania,4,Sub-Saharan Africa,effect
21,1,Foreign Policy,Gambia,4,Sub-Saharan Africa,effect
21,1,Foreign Policy,Zambia,2,Sub-Saharan Africa,effect
21,1,Foreign Policy,Slovakia,0,Europe,effect
21,1,Foreign Policy,France,2,Europe,effect
21,1,Foreign Policy,Bangladesh,4,South Asia,effect
21,1,Foreign Policy,Lithuania,0,Europe,effect
21,1,Foreign Policy,Bulgaria,2,Europe,effect
21,1,Foreign Policy,Austria,2,Europe,effect
21,1,Foreign Policy,Hungary,2,Europe,effect
21,1,Foreign Policy,Belgium,0,Europe,effect
21,1,Foreign Policy,Sweden,0,Europe,effect
21,1,Foreign Policy,Finland,2,Europe,effect
21,1,Foreign Policy,Greece,2,Europe,effect
21,1,Foreign Policy,North Macedonia,0,Europe,effect
21,1,Foreign Policy,Afghanistan,2,South Asia,effect
21,1,Foreign Policy,Turkmenistan,4,Central Asia,effect
21,1,Foreign Policy,Costa Rica,2,Central America & Caribbean,effect
21,1,Foreign Policy,Ecuador,2,South America,effect
21,1,Foreign Policy,Panama,2,Central America & Caribbean,effect
21,1,Foreign Policy,Romania,0,Europe,effect
21,1,Foreign Policy,Moldova,2,Europe,effect
21,1,Foreign Policy,Ukraine,,Europe,effect
21,1,Foreign Policy,Italy,0,Europe,effect
21,1,Foreign Policy,Netherlands,0,Europe,effect
21,1,Foreign Policy,Azerbaijan,2,Europe,effect
21,1,Foreign Policy,Belarus,2,Europe,effect
21,1,Foreign Policy,Spain,0,Europe,effect
21,1,Foreign Policy,Nicaragua,2,Central America & Caribbean,effect
21,1,Foreign Policy,Pakistan,4,South Asia,effect
22,1,Foreign Policy,Taiwan,0,East & Southeast Asia,effect
22,1,Foreign Policy,Australia,0,Oceania,effect
22,1,Foreign Policy,New Zealand,0,Oceania,effect
22,1,Foreign Policy,Indonesia,2,East & Southeast Asia,effect
22,1,Foreign Policy,Singapore,4,East & Southeast Asia,effect
22,1,Foreign Policy,Georgia,2,Europe,effect
22,1,Foreign Policy,Kyrgyzstan,2,Central Asia,effect
22,1,Foreign Policy,Kazakhstan,4,Central Asia,effect
22,1,Foreign Policy,Armenia,4,Europe,effect
22,1,Foreign Policy,Tajikistan,4,Central Asia,effect
22,1,Foreign Policy,Ethiopia,4,Sub-Saharan Africa,effect
22,1,Foreign Policy,Kenya,2,Sub-Saharan Africa,effect
22,1,Foreign Policy,Nigeria,2,Sub-Saharan Africa,effect
22,1,Foreign Policy,South Africa,2,Sub-Saharan Africa,effect
22,1,Foreign Policy,Senegal,2,Sub-Saharan Africa,effect
22,1,Foreign Policy,Brazil,2,South America,effect
22,1,Foreign Policy,Bolívia,2,South America,effect
22,1,Foreign Policy,Argentina,2,South America,effect
22,1,Foreign Policy,Uruguay,2,South America,effect
22,1,Foreign Policy,Paraguay,2,South America,effect
22,1,Foreign Policy,Chile,2,South America,effect
22,1,Foreign Policy,Colombia,2,South America,effect
22,1,Foreign Policy,Mexico,2,Central America & Caribbean,effect
22,1,Foreign Policy,Peru,2,South America,effect
22,1,Foreign Policy,Venezuela,4,South America,effect
22,1,Foreign Policy,South Korea,2,East & Southeast Asia,effect
22,1,Foreign Policy,Japan,0,East & Southeast Asia,effect
22,1,Foreign Policy,Vietnam,4,East & Southeast Asia,effect
22,1,Foreign Policy,United States,0,North America,effect
22,1,Foreign Policy,Canada,0,North America,effect
22,1,Foreign Policy,Philippines,2,East & Southeast Asia,effect
22,1,Foreign Policy,Thailand,4,East & Southeast Asia,effect
22,1,Foreign Policy,Cambodia,4,East & Southeast Asia,effect
22,1,Foreign Policy,Malaysia,2,East & Southeast Asia,effect
22,1,Foreign Policy,Germany,0,Europe,effect
22,1,Foreign Policy,Estonia,0,Europe,effect
22,1,Foreign Policy,Czech Republic,2,Europe,effect
22,1,Foreign Policy,Bosnia and Herzegovina,0,Europe,effect
22,1,Foreign Policy,Poland,2,Europe,effect
22,1,Foreign Policy,United Kingdom,0,Europe,effect
22,1,Foreign Policy,Egypt,4,North Africa & West Asia,effect
22,1,Foreign Policy,Jordan,2,North Africa & West Asia,effect
22,1,Foreign Policy,Lebanon,4,North Africa & West Asia,effect
22,1,Foreign Policy,Turkey,2,North Africa & West Asia,effect
22,1,Foreign Policy,Serbia,4,Europe,effect
22,1,Foreign Policy,India,,South Asia,effect
22,1,Foreign Policy,Albania,0,Europe,effect
22,1,Foreign Policy,Montenegro,2,Europe,effect
22,1,Foreign Policy,Latvia,0,Europe,effect
22,1,Foreign Policy,Uzbekistan,2,Central Asia,effect
22,1,Foreign Policy,Sierra Leone,4,Sub-Saharan Africa,effect
22,1,Foreign Policy,Ghana,2,Sub-Saharan Africa,effect
22,1,Foreign Policy,Tanzania,4,Sub-Saharan Africa,effect
22,1,Foreign Policy,Gambia,4,Sub-Saharan Africa,effect
22,1,Foreign Policy,Zambia,2,Sub-Saharan Africa,effect
22,1,Foreign Policy,Slovakia,0,Europe,effect
22,1,Foreign Policy,France,0,Europe,effect
22,1,Foreign Policy,Bangladesh,4,South Asia,effect
22,1,Foreign Policy,Lithuania,0,Europe,effect
22,1,Foreign Policy,Bulgaria,2,Europe,effect
22,1,Foreign Policy,Austria,0,Europe,effect
22,1,Foreign Policy,Hungary,4,Europe,effect
22,1,Foreign Policy,Belgium,0,Europe,effect
22,1,Foreign Policy,Sweden,0,Europe,effect
22,1,Foreign Policy,Finland,0,Europe,effect
22,1,Foreign Policy,Greece,2,Europe,effect
22,1,Foreign Policy,North Macedonia,0,Europe,effect
22,1,Foreign Policy,Afghanistan,4,South Asia,effect
22,1,Foreign Policy,Turkmenistan,4,Central Asia,effect
22,1,Foreign Policy,Costa Rica,2,Central America & Caribbean,effect
22,1,Foreign Policy,Ecuador,2,South America,effect
22,1,Foreign Policy,Panama,2,Central America & Caribbean,effect
22,1,Foreign Policy,Romania,0,Europe,effect
22,1,Foreign Policy,Moldova,2,Europe,effect
22,1,Foreign Policy,Ukraine,2,Europe,effect
22,1,Foreign Policy,Italy,0,Europe,effect
22,1,Foreign Policy,Netherlands,0,Europe,effect
22,1,Foreign Policy,Azerbaijan,2,Europe,effect
22,1,Foreign Policy,Belarus,4,Europe,effect
22,1,Foreign Policy,Spain,0,Europe,effect
22,1,Foreign Policy,Nicaragua,2,Central America & Caribbean,effect
22,1,Foreign Policy,Pakistan,4,South Asia,effect
23,1,Academia,Taiwan,2,East & Southeast Asia,exposure
23,1,Academia,Australia,4,Oceania,exposure
23,1,Academia,New Zealand,3,Oceania,exposure
23,1,Academia,Indonesia,4,East & Southeast Asia,exposure
23,1,Academia,Singapore,4,East & Southeast Asia,exposure
23,1,Academia,Georgia,3,Europe,exposure
23,1,Academia,Kyrgyzstan,3,Central Asia,exposure
23,1,Academia,Kazakhstan,4,Central Asia,exposure
23,1,Academia,Armenia,0,Europe,exposure
23,1,Academia,Tajikistan,3,Central Asia,exposure
23,1,Academia,Ethiopia,3,Sub-Saharan Africa,exposure
23,1,Academia,Kenya,3,Sub-Saharan Africa,exposure
23,1,Academia,Nigeria,0,Sub-Saharan Africa,exposure
23,1,Academia,South Africa,4,Sub-Saharan Africa,exposure
23,1,Academia,Senegal,4,Sub-Saharan Africa,exposure
23,1,Academia,Brazil,4,South America,exposure
23,1,Academia,Bolívia,2,South America,exposure
23,1,Academia,Argentina,3,South America,exposure
23,1,Academia,Uruguay,1,South America,exposure
23,1,Academia,Paraguay,0,South America,exposure
23,1,Academia,Chile,3,South America,exposure
23,1,Academia,Colombia,1,South America,exposure
23,1,Academia,Mexico,3,Central America & Caribbean,exposure
23,1,Academia,Peru,3,South America,exposure
23,1,Academia,Venezuela,3,South America,exposure
23,1,Academia,South Korea,2,East & Southeast Asia,exposure
23,1,Academia,Japan,1,East & Southeast Asia,exposure
23,1,Academia,Vietnam,0,East & Southeast Asia,exposure
23,1,Academia,United States,4,North America,exposure
23,1,Academia,Canada,4,North America,exposure
23,1,Academia,Philippines,3,East & Southeast Asia,exposure
23,1,Academia,Thailand,4,East & Southeast Asia,exposure
23,1,Academia,Cambodia,1,East & Southeast Asia,exposure
23,1,Academia,Malaysia,2,East & Southeast Asia,exposure
23,1,Academia,Germany,4,Europe,exposure
23,1,Academia,Estonia,3,Europe,exposure
23,1,Academia,Czech Republic,1,Europe,exposure
23,1,Academia,Bosnia and Herzegovina,0,Europe,exposure
23,1,Academia,Poland,3,Europe,exposure
23,1,Academia,United Kingdom,4,Europe,exposure
23,1,Academia,Egypt,3,North Africa & West Asia,exposure
23,1,Academia,Jordan,3,North Africa & West Asia,exposure
23,1,Academia,Lebanon,4,North Africa & West Asia,exposure
23,1,Academia,Turkey,4,North Africa & West Asia,exposure
23,1,Academia,Serbia,2,Europe,exposure
23,1,Academia,India,1,South Asia,exposure
23,1,Academia,Albania,0,Europe,exposure
23,1,Academia,Montenegro,0,Europe,exposure
23,1,Academia,Latvia,1,Europe,exposure
23,1,Academia,Uzbekistan,4,Central Asia,exposure
23,1,Academia,Sierra Leone,3,Sub-Saharan Africa,exposure
23,1,Academia,Ghana,4,Sub-Saharan Africa,exposure
23,1,Academia,Tanzania,3,Sub-Saharan Africa,exposure
23,1,Academia,Gambia,0,Sub-Saharan Africa,exposure
23,1,Academia,Zambia,3,Sub-Saharan Africa,exposure
23,1,Academia,Slovakia,4,Europe,exposure
23,1,Academia,France,3,Europe,exposure
23,1,Academia,Bangladesh,1,South Asia,exposure
23,1,Academia,Lithuania,1,Europe,exposure
23,1,Academia,Bulgaria,4,Europe,exposure
23,1,Academia,Austria,2,Europe,exposure
23,1,Academia,Hungary,4,Europe,exposure
23,1,Academia,Belgium,4,Europe,exposure
23,1,Academia,Sweden,1,Europe,exposure
23,1,Academia,Finland,4,Europe,exposure
23,1,Academia,Greece,3,Europe,exposure
23,1,Academia,North Macedonia,3,Europe,exposure
23,1,Academia,Afghanistan,3,South Asia,exposure
23,1,Academia,Turkmenistan,4,Central Asia,exposure
23,1,Academia,Costa Rica,3,Central America & Caribbean,exposure
23,1,Academia,Ecuador,1,South America,exposure
23,1,Academia,Panama,3,Central America & Caribbean,exposure
23,1,Academia,Romania,3,Europe,exposure
23,1,Academia,Moldova,3,Europe,exposure
23,1,Academia,Ukraine,3,Europe,exposure
23,1,Academia,Italy,3,Europe,exposure
23,1,Academia,Netherlands,4,Europe,exposure
23,1,Academia,Azerbaijan,3,Europe,exposure
23,1,Academia,Belarus,3,Europe,exposure
23,1,Academia,Spain,4,Europe,exposure
23,1,Academia,Nicaragua,0,Central America & Caribbean,exposure
23,1,Academia,Pakistan,4,South Asia,exposure
24,1,Academia,Taiwan,0,East & Southeast Asia,exposure
24,1,Academia,Australia,3,Oceania,exposure
24,1,Academia,New Zealand,3,Oceania,exposure
24,1,Academia,Indonesia,2,East & Southeast Asia,exposure
24,1,Academia,Singapore,3,East & Southeast Asia,exposure
24,1,Academia,Georgia,4,Europe,exposure
24,1,Academia,Kyrgyzstan,4,Central Asia,exposure
24,1,Academia,Kazakhstan,4,Central Asia,exposure
24,1,Academia,Armenia,3,Europe,exposure
24,1,Academia,Tajikistan,4,Central Asia,exposure
24,1,Academia,Ethiopia,4,Sub-Saharan Africa,exposure
24,1,Academia,Kenya,3,Sub-Saharan Africa,exposure
24,1,Academia,Nigeria,4,Sub-Saharan Africa,exposure
24,1,Academia,South Africa,4,Sub-Saharan Africa,exposure
24,1,Academia,Senegal,1,Sub-Saharan Africa,exposure
24,1,Academia,Brazil,4,South America,exposure
24,1,Academia,Bolívia,1,South America,exposure
24,1,Academia,Argentina,3,South America,exposure
24,1,Academia,Uruguay,3,South America,exposure
24,1,Academia,Paraguay,1,South America,exposure
24,1,Academia,Chile,4,South America,exposure
24,1,Academia,Colombia,1,South America,exposure
24,1,Academia,Mexico,4,Central America & Caribbean,exposure
24,1,Academia,Peru,4,South America,exposure
24,1,Academia,Venezuela,3,South America,exposure
24,1,Academia,South Korea,2,East & Southeast Asia,exposure
24,1,Academia,Japan,2,East & Southeast Asia,exposure
24,1,Academia,Vietnam,1,East & Southeast Asia,exposure
24,1,Academia,United States,4,North America,exposure
24,1,Academia,Canada,4,North America,exposure
24,1,Academia,Philippines,3,East & Southeast Asia,exposure
24,1,Academia,Thailand,4,East & Southeast Asia,exposure
24,1,Academia,Cambodia,3,East & Southeast Asia,exposure
24,1,Academia,Malaysia,2,East & Southeast Asia,exposure
24,1,Academia,Germany,4,Europe,exposure
24,1,Academia,Estonia,3,Europe,exposure
24,1,Academia,Czech Republic,1,Europe,exposure
24,1,Academia,Bosnia and Herzegovina,3,Europe,exposure
24,1,Academia,Poland,4,Europe,exposure
24,1,Academia,United Kingdom,4,Europe,exposure
24,1,Academia,Egypt,3,North Africa & West Asia,exposure
24,1,Academia,Jordan,3,North Africa & West Asia,exposure
24,1,Academia,Lebanon,4,North Africa & West Asia,exposure
24,1,Academia,Turkey,4,North Africa & West Asia,exposure
24,1,Academia,Serbia,3,Europe,exposure
24,1,Academia,India,1,South Asia,exposure
24,1,Academia,Albania,3,Europe,exposure
24,1,Academia,Montenegro,3,Europe,exposure
24,1,Academia,Latvia,1,Europe,exposure
24,1,Academia,Uzbekistan,3,Central Asia,exposure
24,1,Academia,Sierra Leone,3,Sub-Saharan Africa,exposure
24,1,Academia,Ghana,4,Sub-Saharan Africa,exposure
24,1,Academia,Tanzania,3,Sub-Saharan Africa,exposure
24,1,Academia,Gambia,1,Sub-Saharan Africa,exposure
24,1,Academia,Zambia,3,Sub-Saharan Africa,exposure
24,1,Academia,Slovakia,4,Europe,exposure
24,1,Academia,France,4,Europe,exposure
24,1,Academia,Bangladesh,1,South Asia,exposure
24,1,Academia,Lithuania,1,Europe,exposure
24,1,Academia,Bulgaria,3,Europe,exposure
24,1,Academia,Austria,1,Europe,exposure
24,1,Academia,Hungary,4,Europe,exposure
24,1,Academia,Belgium,2,Europe,exposure
24,1,Academia,Sweden,0,Europe,exposure
24,1,Academia,Finland,0,Europe,exposure
24,1,Academia,Greece,3,Europe,exposure
24,1,Academia,North Macedonia,1,Europe,exposure
24,1,Academia,Afghanistan,3,South Asia,exposure
24,1,Academia,Turkmenistan,0,Central Asia,exposure
24,1,Academia,Costa Rica,3,Central America & Caribbean,exposure
24,1,Academia,Ecuador,3,South America,exposure
24,1,Academia,Panama,3,Central America & Caribbean,exposure
24,1,Academia,Romania,3,Europe,exposure
24,1,Academia,Moldova,1,Europe,exposure
24,1,Academia,Ukraine,3,Europe,exposure
24,1,Academia,Italy,4,Europe,exposure
24,1,Academia,Netherlands,3,Europe,exposure
24,1,Academia,Azerbaijan,4,Europe,exposure
24,1,Academia,Belarus,3,Europe,exposure
24,1,Academia,Spain,4,Europe,exposure
24,1,Academia,Nicaragua,0,Central America & Caribbean,exposure
24,1,Academia,Pakistan,4,South Asia,exposure
25,0,Academia,Taiwan,0,East & Southeast Asia,exposure
25,0,Academia,Australia,0,Oceania,exposure
25,0,Academia,New Zealand,0,Oceania,exposure
25,0,Academia,Indonesia,0,East & Southeast Asia,exposure
25,0,Academia,Singapore,4,East & Southeast Asia,exposure
25,0,Academia,Georgia,4,Europe,exposure
25,0,Academia,Kyrgyzstan,4,Central Asia,exposure
25,0,Academia,Kazakhstan,4,Central Asia,exposure
25,0,Academia,Armenia,4,Europe,exposure
25,0,Academia,Tajikistan,0,Central Asia,exposure
25,0,Academia,Ethiopia,0,Sub-Saharan Africa,exposure
25,0,Academia,Kenya,4,Sub-Saharan Africa,exposure
25,0,Academia,Nigeria,4,Sub-Saharan Africa,exposure
25,0,Academia,South Africa,4,Sub-Saharan Africa,exposure
25,0,Academia,Senegal,4,Sub-Saharan Africa,exposure
25,0,Academia,Brazil,0,South America,exposure
25,0,Academia,Bolívia,0,South America,exposure
25,0,Academia,Argentina,4,South America,exposure
25,0,Academia,Uruguay,4,South America,exposure
25,0,Academia,Paraguay,0,South America,exposure
25,0,Academia,Chile,4,South America,exposure
25,0,Academia,Colombia,0,South America,exposure
25,0,Academia,Mexico,4,Central America & Caribbean,exposure
25,0,Academia,Peru,4,South America,exposure
25,0,Academia,Venezuela,0,South America,exposure
25,0,Academia,South Korea,4,East & Southeast Asia,exposure
25,0,Academia,Japan,0,East & Southeast Asia,exposure
25,0,Academia,Vietnam,0,East & Southeast Asia,exposure
25,0,Academia,United States,4,North America,exposure
25,0,Academia,Canada,0,North America,exposure
25,0,Academia,Philippines,0,East & Southeast Asia,exposure
25,0,Academia,Thailand,0,East & Southeast Asia,exposure
25,0,Academia,Cambodia,0,East & Southeast Asia,exposure
25,0,Academia,Malaysia,0,East & Southeast Asia,exposure
25,0,Academia,Germany,4,Europe,exposure
25,0,Academia,Estonia,4,Europe,exposure
25,0,Academia,Czech Republic,0,Europe,exposure
25,0,Academia,Bosnia and Herzegovina,,Europe,exposure
25,0,Academia,Poland,0,Europe,exposure
25,0,Academia,United Kingdom,0,Europe,exposure
25,0,Academia,Egypt,4,North Africa & West Asia,exposure
25,0,Academia,Jordan,0,North Africa & West Asia,exposure
25,0,Academia,Lebanon,0,North Africa & West Asia,exposure
25,0,Academia,Turkey,4,North Africa & West Asia,exposure
25,0,Academia,Serbia,4,Europe,exposure
25,0,Academia,India,0,South Asia,exposure
25,0,Academia,Albania,0,Europe,exposure
25,0,Academia,Montenegro,0,Europe,exposure
25,0,Academia,Latvia,0,Europe,exposure
25,0,Academia,Uzbekistan,0,Central Asia,exposure
25,0,Academia,Sierra Leone,0,Sub-Saharan Africa,exposure
25,0,Academia,Ghana,0,Sub-Saharan Africa,exposure
25,0,Academia,Tanzania,4,Sub-Saharan Africa,exposure
25,0,Academia,Gambia,0,Sub-Saharan Africa,exposure
25,0,Academia,Zambia,4,Sub-Saharan Africa,exposure
25,0,Academia,Slovakia,4,Europe,exposure
25,0,Academia,France,4,Europe,exposure
25,0,Academia,Bangladesh,0,South Asia,exposure
25,0,Academia,Lithuania,4,Europe,exposure
25,0,Academia,Bulgaria,4,Europe,exposure
25,0,Academia,Austria,0,Europe,exposure
25,0,Academia,Hungary,4,Europe,exposure
25,0,Academia,Belgium,0,Europe,exposure
25,0,Academia,Sweden,0,Europe,exposure
25,0,Academia,Finland,0,Europe,exposure
25,0,Academia,Greece,0,Europe,exposure
25,0,Academia,North Macedonia,0,Europe,exposure
25,0,Academia,Afghanistan,0,South Asia,exposure
25,0,Academia,Turkmenistan,4,Central Asia,exposure
25,0,Academia,Costa Rica,4,Central America & Caribbean,exposure
25,0,Academia,Ecuador,0,South America,exposure
25,0,Academia,Panama,4,Central America & Caribbean,exposure
25,0,Academia,Romania,4,Europe,exposure
25,0,Academia,Moldova,0,Europe,exposure
25,0,Academia,Ukraine,0,Europe,exposure
25,0,Academia,Italy,4,Europe,exposure
25,0,Academia,Netherlands,4,Europe,exposure
25,0,Academia,Azerbaijan,0,Europe,exposure
25,0,Academia,Belarus,0,Europe,exposure
25,0,Academia,Spain,0,Europe,exposure
25,0,Academia,Nicaragua,0,Central America & Caribbean,exposure
25,0,Academia,Pakistan,4,South Asia,exposure
26,1,Academia,Taiwan,1,East & Southeast Asia,exposure
26,1,Academia,Australia,0,Oceania,exposure
26,1,Academia,New Zealand,0,Oceania,exposure
26,1,Academia,Indonesia,1,East & Southeast Asia,exposure
26,1,Academia,Singapore,3,East & Southeast Asia,exposure
26,1,Academia,Georgia,2,Europe,exposure
26,1,Academia,Kyrgyzstan,4,Central Asia,exposure
26,1,Academia,Kazakhstan,3,Central Asia,exposure
26,1,Academia,Armenia,0,Europe,exposure
26,1,Academia,Tajikistan,3,Central Asia,exposure
26,1,Academia,Ethiopia,0,Sub-Saharan Africa,exposure
26,1,Academia,Kenya,0,Sub-Saharan Africa,exposure
26,1,Academia,Nigeria,0,Sub-Saharan Africa,exposure
26,1,Academia,South Africa,3,Sub-Saharan Africa,exposure
26,1,Academia,Senegal,1,Sub-Saharan Africa,exposure
26,1,Academia,Brazil,0,South America,exposure
26,1,Academia,Bolívia,0,South America,exposure
26,1,Academia,Argentina,1,South America,exposure
26,1,Academia,Uruguay,0,South America,exposure
26,1,Academia,Paraguay,0,South America,exposure
26,1,Academia,Chile,0,South America,exposure
26,1,Academia,Colombia,0,South America,exposure
26,1,Academia,Mexico,0,Central America & Caribbean,exposure
26,1,Academia,Peru,4,South America,exposure
26,1,Academia,Venezuela,0,South America,exposure
26,1,Academia,South Korea,0,East & Southeast Asia,exposure
26,1,Academia,Japan,1,East & Southeast Asia,exposure
26,1,Academia,Vietnam,0,East & Southeast Asia,exposure
26,1,Academia,United States,1,North America,exposure
26,1,Academia,Canada,0,North America,exposure
26,1,Academia,Philippines,2,East & Southeast Asia,exposure
26,1,Academia,Thailand,3,East & Southeast Asia,exposure
26,1,Academia,Cambodia,1,East & Southeast Asia,exposure
26,1,Academia,Malaysia,3,East & Southeast Asia,exposure
26,1,Academia,Germany,1,Europe,exposure
26,1,Academia,Estonia,3,Europe,exposure
26,1,Academia,Czech Republic,0,Europe,exposure
26,1,Academia,Bosnia and Herzegovina,3,Europe,exposure
26,1,Academia,Poland,3,Europe,exposure
26,1,Academia,United Kingdom,1,Europe,exposure
26,1,Academia,Egypt,3,North Africa & West Asia,exposure
26,1,Academia,Jordan,2,North Africa & West Asia,exposure
26,1,Academia,Lebanon,1,North Africa & West Asia,exposure
26,1,Academia,Turkey,0,North Africa & West Asia,exposure
26,1,Academia,Serbia,0,Europe,exposure
26,1,Academia,India,,South Asia,exposure
26,1,Academia,Albania,0,Europe,exposure
26,1,Academia,Montenegro,0,Europe,exposure
26,1,Academia,Latvia,1,Europe,exposure
26,1,Academia,Uzbekistan,2,Central Asia,exposure
26,1,Academia,Sierra Leone,0,Sub-Saharan Africa,exposure
26,1,Academia,Ghana,0,Sub-Saharan Africa,exposure
26,1,Academia,Tanzania,1,Sub-Saharan Africa,exposure
26,1,Academia,Gambia,0,Sub-Saharan Africa,exposure
26,1,Academia,Zambia,0,Sub-Saharan Africa,exposure
26,1,Academia,Slovakia,0,Europe,exposure
26,1,Academia,France,2,Europe,exposure
26,1,Academia,Bangladesh,1,South Asia,exposure
26,1,Academia,Lithuania,1,Europe,exposure
26,1,Academia,Bulgaria,3,Europe,exposure
26,1,Academia,Austria,0,Europe,exposure
26,1,Academia,Hungary,3,Europe,exposure
26,1,Academia,Belgium,1,Europe,exposure
26,1,Academia,Sweden,1,Europe,exposure
26,1,Academia,Finland,0,Europe,exposure
26,1,Academia,Greece,0,Europe,exposure
26,1,Academia,North Macedonia,0,Europe,exposure
26,1,Academia,Afghanistan,0,South Asia,exposure
26,1,Academia,Turkmenistan,0,Central Asia,exposure
26,1,Academia,Costa Rica,0,Central America & Caribbean,exposure
26,1,Academia,Ecuador,0,South America,exposure
26,1,Academia,Panama,0,Central America & Caribbean,exposure
26,1,Academia,Romania,3,Europe,exposure
26,1,Academia,Moldova,0,Europe,exposure
26,1,Academia,Ukraine,,Europe,exposure
26,1,Academia,Italy,2,Europe,exposure
26,1,Academia,Netherlands,1,Europe,exposure
26,1,Academia,Azerbaijan,0,Europe,exposure
26,1,Academia,Belarus,0,Europe,exposure
26,1,Academia,Spain,3,Europe,exposure
26,1,Academia,Nicaragua,0,Central America & Caribbean,exposure
26,1,Academia,Pakistan,2,South Asia,exposure
27,1,Academia,Taiwan,,East & Southeast Asia,exposure
27,1,Academia,Australia,3,Oceania,exposure
27,1,Academia,New Zealand,,Oceania,exposure
27,1,Academia,Indonesia,1,East & Southeast Asia,exposure
27,1,Academia,Singapore,3,East & Southeast Asia,exposure
27,1,Academia,Georgia,3,Europe,exposure
27,1,Academia,Kyrgyzstan,4,Central Asia,exposure
27,1,Academia,Kazakhstan,4,Central Asia,exposure
27,1,Academia,Armenia,0,Europe,exposure
27,1,Academia,Tajikistan,1,Central Asia,exposure
27,1,Academia,Ethiopia,0,Sub-Saharan Africa,exposure
27,1,Academia,Kenya,,Sub-Saharan Africa,exposure
27,1,Academia,Nigeria,0,Sub-Saharan Africa,exposure
27,1,Academia,South Africa,4,Sub-Saharan Africa,exposure
27,1,Academia,Senegal,0,Sub-Saharan Africa,exposure
27,1,Academia,Brazil,0,South America,exposure
27,1,Academia,Bolívia,0,South America,exposure
27,1,Academia,Argentina,1,South America,exposure
27,1,Academia,Uruguay,4,South America,exposure
