"indicator no.",Grading,Domain,Country,Score,Region,Layer
26,1,,Romania,3,Europe,Exposure
26,1,,Moldova,0,Europe,Exposure
26,1,,Italy,2,Europe,Exposure
26,1,,Netherlands,0,Europe,Exposure
26,1,,Ukraine,1,Europe,Exposure
26,1,,Spain,3,Europe,Exposure
26,1,,Nicaragua,0,"Central America & Caribbean",Exposure
26,1,,Bolivia,0,"South America",Exposure
26,1,,Paraguay,0,"South America",Exposure
26,1,,Pakistan,3,"South Asia",Exposure
26,1,,Afghanistan,0,"South Asia",Exposure
26,1,,Turkmenistan,0,"Central Asia",Exposure
26,1,,India,0,"South Asia",Exposure
26,1,,Nigeria,1,"Sub-Saharan Africa",Exposure
26,1,,"South Africa",1,"Sub-Saharan Africa",Exposure
26,1,,Senegal,0,"Sub-Saharan Africa",Exposure
26,1,,Ethiopia,0,"Sub-Saharan Africa",Exposure
26,1,,Kenya,0,"Sub-Saharan Africa",Exposure
26,1,,Singapore,3,"East & Southeast Asia",Exposure
26,1,,Taiwan,1,"East & Southeast Asia",Exposure
26,1,,Brazil,0,"South America",Exposure
26,1,,"Czech Republic",0,Europe,Exposure
26,1,,Estonia,3,Europe,Exposure
26,1,,Poland,1,Europe,Exposure
26,1,,Vietnam,0,"East & Southeast Asia",Exposure
26,1,,Nepal,4,"South Asia",Exposure
26,1,,Russia,0,Europe,Exposure
26,1,,"New Zealand",3,Oceania,Exposure
26,1,,Zimbabwe,0,"Sub-Saharan Africa",Exposure
26,1,,"Democratic Republic of the Congo",0,"Sub-Saharan Africa",Exposure
26,1,,Malaysia,1,"East & Southeast Asia",Exposure
26,1,,Timor-Leste,0,"East & Southeast Asia",Exposure
26,1,,Argentina,1,"South America",Exposure
26,1,,Uruguay,0,"South America",Exposure
26,1,,"El Salvador",0,"Central America & Caribbean",Exposure
26,1,,Philippines,0,"East & Southeast Asia",Exposure
26,1,,Thailand,3,"East & Southeast Asia",Exposure
26,1,,Myanmar,1,"East & Southeast Asia",Exposure
26,1,,Uganda,0,"Sub-Saharan Africa",Exposure
26,1,,Mozambique,0,"Sub-Saharan Africa",Exposure
26,1,,Angola,0,"Sub-Saharan Africa",Exposure
26,1,,Japan,1,"East & Southeast Asia",Exposure
26,1,,Indonesia,3,"East & Southeast Asia",Exposure
26,1,,"South Korea",0,"East & Southeast Asia",Exposure
26,1,,"Saudi Arabia",1,"North Africa & West Asia",Exposure
26,1,,Qatar,0,"North Africa & West Asia",Exposure
26,1,,Canada,0,"North America",Exposure
26,1,,Cambodia,4,"East & Southeast Asia",Exposure
26,1,,"United States",1,"North America",Exposure
26,1,,Germany,3,Europe,Exposure
26,1,,"United Kingdom",2,Europe,Exposure
26,1,,Australia,0,Oceania,Exposure
26,1,,Israel,1,"North Africa & West Asia",Exposure
26,1,,"Sri Lanka",3,"South Asia",Exposure
27,1,,Georgia,4,Europe,Exposure
27,1,,Latvia,1,Europe,Exposure
27,1,,Armenia,0,"North Africa & West Asia",Exposure
27,1,,Azerbaijan,3,"North Africa & West Asia",Exposure
27,1,,Kazakhstan,1,"Central Asia",Exposure
27,1,,Uzbekistan,0,"Central Asia",Exposure
27,1,,Tajikistan,2,"Central Asia",Exposure
27,1,,Kyrgyzstan,3,"Central Asia",Exposure
27,1,,Jordan,0,"North Africa & West Asia",Exposure
27,1,,Egypt,3,"North Africa & West Asia",Exposure
27,1,,Lebanon,1,"North Africa & West Asia",Exposure
27,1,,Belarus,0,Europe,Exposure
27,1,,Mongolia,0,"East & Southeast Asia",Exposure
27,1,,Mexico,2,"North America",Exposure
27,1,,Panama,2,"Central America & Caribbean",Exposure
27,1,,"Costa Rica",4,"Central America & Caribbean",Exposure
27,1,,Peru,0,"South America",Exposure
27,1,,Venezuela,3,"South America",Exposure
27,1,,Chile,4,"South America",Exposure
27,1,,Ecuador,0,"South America",Exposure
27,1,,Colombia,4,"South America",Exposure
27,1,,"Sierra Leone",0,"Sub-Saharan Africa",Exposure
27,1,,Ghana,4,"Sub-Saharan Africa",Exposure
27,1,,Tanzania,3,"Sub-Saharan Africa",Exposure
27,1,,Gambia,3,"Sub-Saharan Africa",Exposure
27,1,,Algeria,3,"North Africa & West Asia",Exposure
27,1,,France,3,Europe,Exposure
27,1,,Bangladesh,1,"South Asia",Exposure
27,1,,Lithuania,0,Europe,Exposure
27,1,,Bulgaria,3,Europe,Exposure
27,1,,Austria,0,Europe,Exposure
27,1,,Hungary,1,Europe,Exposure
27,1,,Belgium,4,Europe,Exposure
27,1,,"Bosnia and Herzegovina",3,Europe,Exposure
27,1,,Slovakia,4,Europe,Exposure
27,1,,Sweden,0,Europe,Exposure
27,1,,Finland,1,Europe,Exposure
27,1,,Denmark,0,Europe,Exposure
27,1,,Ireland,4,Europe,Exposure
27,1,,Albania,1,Europe,Exposure
27,1,,Montenegro,0,Europe,Exposure
27,1,,Serbia,3,Europe,Exposure
27,1,,Greece,NA,Europe,Exposure
27,1,,"North Macedonia",0,Europe,Exposure
27,1,,Turkey,NA,"North Africa & West Asia",Exposure
27,1,,Iceland,1,Europe,Exposure
27,1,,Portugal,NA,Europe,Exposure
27,1,,Romania,2,Europe,Exposure
27,1,,Moldova,0,Europe,Exposure
27,1,,Italy,2,Europe,Exposure
27,1,,Netherlands,2,Europe,Exposure
27,1,,Ukraine,1,Europe,Exposure
27,1,,Spain,3,Europe,Exposure
27,1,,Nicaragua,0,"Central America & Caribbean",Exposure
27,1,,Bolivia,0,"South America",Exposure
27,1,,Paraguay,0,"South America",Exposure
27,1,,Pakistan,3,"South Asia",Exposure
27,1,,Afghanistan,3,"South Asia",Exposure
27,1,,Turkmenistan,0,"Central Asia",Exposure
27,1,,India,0,"South Asia",Exposure
27,1,,Nigeria,0,"Sub-Saharan Africa",Exposure
27,1,,"South Africa",3,"Sub-Saharan Africa",Exposure
27,1,,Senegal,0,"Sub-Saharan Africa",Exposure
27,1,,Ethiopia,3,"Sub-Saharan Africa",Exposure
27,1,,Kenya,1,"Sub-Saharan Africa",Exposure
27,1,,Singapore,3,"East & Southeast Asia",Exposure
27,1,,Taiwan,NA,"East & Southeast Asia",Exposure
27,1,,Brazil,4,"South America",Exposure
27,1,,"Czech Republic",0,Europe,Exposure
27,1,,Estonia,3,Europe,Exposure
27,1,,Poland,0,Europe,Exposure
27,1,,Vietnam,3,"East & Southeast Asia",Exposure
27,1,,Nepal,4,"South Asia",Exposure
27,1,,Russia,0,Europe,Exposure
27,1,,"New Zealand",NA,Oceania,Exposure
27,1,,Zimbabwe,4,"Sub-Saharan Africa",Exposure
27,1,,"Democratic Republic of the Congo",2,"Sub-Saharan Africa",Exposure
27,1,,Malaysia,4,"East & Southeast Asia",Exposure
27,1,,Timor-Leste,0,"East & Southeast Asia",Exposure
27,1,,Argentina,4,"South America",Exposure
27,1,,Uruguay,3,"South America",Exposure
27,1,,"El Salvador",3,"Central America & Caribbean",Exposure
27,1,,Philippines,3,"East & Southeast Asia",Exposure
27,1,,Thailand,4,"East & Southeast Asia",Exposure
27,1,,Myanmar,0,"East & Southeast Asia",Exposure
27,1,,Uganda,NA,"Sub-Saharan Africa",Exposure
27,1,,Mozambique,2,"Sub-Saharan Africa",Exposure
27,1,,Angola,0,"Sub-Saharan Africa",Exposure
27,1,,Japan,3,"East & Southeast Asia",Exposure
27,1,,Indonesia,1,"East & Southeast Asia",Exposure
27,1,,"South Korea",0,"East & Southeast Asia",Exposure
27,1,,"Saudi Arabia",1,"North Africa & West Asia",Exposure
27,1,,Qatar,0,"North Africa & West Asia",Exposure
27,1,,Canada,3,"North America",Exposure
27,1,,Cambodia,4,"East & Southeast Asia",Exposure
27,1,,"United States",2,"North America",Exposure
27,1,,Germany,4,Europe,Exposure
27,1,,"United Kingdom",4,Europe,Exposure
27,1,,Australia,4,Oceania,Exposure
27,1,,Israel,1,"North Africa & West Asia",Exposure
27,1,,"Sri Lanka",NA,"South Asia",Exposure
28,1,,Georgia,1,Europe,Exposure
28,1,,Latvia,0,Europe,Exposure
28,1,,Armenia,0,"North Africa & West Asia",Exposure
28,1,,Azerbaijan,2,"North Africa & West Asia",Exposure
28,1,,Kazakhstan,0,"Central Asia",Exposure
28,1,,Uzbekistan,0,"Central Asia",Exposure
28,1,,Tajikistan,0,"Central Asia",Exposure
28,1,,Kyrgyzstan,0,"Central Asia",Exposure
28,1,,Jordan,1,"North Africa & West Asia",Exposure
28,1,,Egypt,1,"North Africa & West Asia",Exposure
28,1,,Lebanon,4,"North Africa & West Asia",Exposure
28,1,,Belarus,2,Europe,Exposure
28,1,,Mongolia,0,"East & Southeast Asia",Exposure
28,1,,Mexico,0,"North America",Exposure
28,1,,Panama,0,"Central America & Caribbean",Exposure
28,1,,"Costa Rica",3,"Central America & Caribbean",Exposure
28,1,,Peru,0,"South America",Exposure
28,1,,Venezuela,0,"South America",Exposure
28,1,,Chile,0,"South America",Exposure
28,1,,Ecuador,0,"South America",Exposure
28,1,,Colombia,0,"South America",Exposure
28,1,,"Sierra Leone",1,"Sub-Saharan Africa",Exposure
28,1,,Ghana,0,"Sub-Saharan Africa",Exposure
28,1,,Tanzania,2,"Sub-Saharan Africa",Exposure
28,1,,Gambia,0,"Sub-Saharan Africa",Exposure
28,1,,Algeria,3,"North Africa & West Asia",Exposure
28,1,,France,3,Europe,Exposure
28,1,,Bangladesh,0,"South Asia",Exposure
28,1,,Lithuania,1,Europe,Exposure
28,1,,Bulgaria,3,Europe,Exposure
28,1,,Austria,3,Europe,Exposure
28,1,,Hungary,0,Europe,Exposure
28,1,,Belgium,0,Europe,Exposure
28,1,,"Bosnia and Herzegovina",0,Europe,Exposure
28,1,,Slovakia,4,Europe,Exposure
28,1,,Sweden,4,Europe,Exposure
28,1,,Finland,0,Europe,Exposure
28,1,,Denmark,2,Europe,Exposure
28,1,,Ireland,1,Europe,Exposure
28,1,,Albania,0,Europe,Exposure
28,1,,Montenegro,0,Europe,Exposure
28,1,,Serbia,1,Europe,Exposure
28,1,,Greece,0,Europe,Exposure
28,1,,"North Macedonia",0,Europe,Exposure
28,1,,Turkey,0,"North Africa & West Asia",Exposure
28,1,,Iceland,0,Europe,Exposure
28,1,,Portugal,3,Europe,Exposure
28,1,,Romania,0,Europe,Exposure
28,1,,Moldova,0,Europe,Exposure
28,1,,Italy,1,Europe,Exposure
28,1,,Netherlands,1,Europe,Exposure
28,1,,Ukraine,0,Europe,Exposure
28,1,,Spain,0,Europe,Exposure
28,1,,Nicaragua,0,"Central America & Caribbean",Exposure
28,1,,Bolivia,0,"South America",Exposure
28,1,,Paraguay,0,"South America",Exposure
28,1,,Pakistan,3,"South Asia",Exposure
28,1,,Afghanistan,0,"South Asia",Exposure
28,1,,Turkmenistan,0,"Central Asia",Exposure
28,1,,India,0,"South Asia",Exposure
28,1,,Nigeria,1,"Sub-Saharan Africa",Exposure
28,1,,"South Africa",1,"Sub-Saharan Africa",Exposure
28,1,,Senegal,0,"Sub-Saharan Africa",Exposure
28,1,,Ethiopia,0,"Sub-Saharan Africa",Exposure
28,1,,Kenya,0,"Sub-Saharan Africa",Exposure
28,1,,Singapore,3,"East & Southeast Asia",Exposure
28,1,,Taiwan,4,"East & Southeast Asia",Exposure
28,1,,Brazil,1,"South America",Exposure
28,1,,"Czech Republic",1,Europe,Exposure
28,1,,Estonia,0,Europe,Exposure
28,1,,Poland,0,Europe,Exposure
28,1,,Vietnam,1,"East & Southeast Asia",Exposure
28,1,,Nepal,4,"South Asia",Exposure
28,1,,Russia,0,Europe,Exposure
28,1,,"New Zealand",3,Oceania,Exposure
28,1,,Zimbabwe,0,"Sub-Saharan Africa",Exposure
28,1,,"Democratic Republic of the Congo",0,"Sub-Saharan Africa",Exposure
28,1,,Malaysia,0,"East & Southeast Asia",Exposure
28,1,,Timor-Leste,0,"East & Southeast Asia",Exposure
28,1,,Argentina,2,"South America",Exposure
28,1,,Uruguay,4,"South America",Exposure
28,1,,"El Salvador",0,"Central America & Caribbean",Exposure
28,1,,Philippines,0,"East & Southeast Asia",Exposure
28,1,,Thailand,1,"East & Southeast Asia",Exposure
28,1,,Myanmar,0,"East & Southeast Asia",Exposure
28,1,,Uganda,1,"Sub-Saharan Africa",Exposure
28,1,,Mozambique,1,"Sub-Saharan Africa",Exposure
28,1,,Angola,2,"Sub-Saharan Africa",Exposure
28,1,,Japan,3,"East & Southeast Asia",Exposure
28,1,,Indonesia,1,"East & Southeast Asia",Exposure
28,1,,"South Korea",3,"East & Southeast Asia",Exposure
28,1,,"Saudi Arabia",0,"North Africa & West Asia",Exposure
28,1,,Qatar,0,"North Africa & West Asia",Exposure
28,1,,Canada,4,"North America",Exposure
28,1,,Cambodia,0,"East & Southeast Asia",Exposure
28,1,,"United States",3,"North America",Exposure
28,1,,Germany,4,Europe,Exposure
28,1,,"United Kingdom",4,Europe,Exposure
28,1,,Australia,4,Oceania,Exposure
28,1,,Israel,1,"North Africa & West Asia",Exposure
28,1,,"Sri Lanka",0,"South Asia",Exposure
29,1,,Georgia,2,Europe,Exposure
29,1,,Latvia,0,Europe,Exposure
29,1,,Armenia,0,"North Africa & West Asia",Exposure
29,1,,Azerbaijan,0,"North Africa & West Asia",Exposure
29,1,,Kazakhstan,0,"Central Asia",Exposure
29,1,,Uzbekistan,0,"Central Asia",Exposure
29,1,,Tajikistan,0,"Central Asia",Exposure
29,1,,Kyrgyzstan,0,"Central Asia",Exposure
29,1,,Jordan,0,"North Africa & West Asia",Exposure
29,1,,Egypt,0,"North Africa & West Asia",Exposure
29,1,,Lebanon,0,"North Africa & West Asia",Exposure
29,1,,Belarus,0,Europe,Exposure
29,1,,Mongolia,0,"East & Southeast Asia",Exposure
29,1,,Mexico,0,"North America",Exposure
29,1,,Panama,4,"Central America & Caribbean",Exposure
29,1,,"Costa Rica",3,"Central America & Caribbean",Exposure
29,1,,Peru,3,"South America",Exposure
29,1,,Venezuela,4,"South America",Exposure
29,1,,Chile,3,"South America",Exposure
29,1,,Ecuador,4,"South America",Exposure
29,1,,Colombia,1,"South America",Exposure
29,1,,"Sierra Leone",1,"Sub-Saharan Africa",Exposure
29,1,,Ghana,4,"Sub-Saharan Africa",Exposure
29,1,,Tanzania,4,"Sub-Saharan Africa",Exposure
29,1,,Gambia,4,"Sub-Saharan Africa",Exposure
29,1,,Algeria,1,"North Africa & West Asia",Exposure
29,1,,France,2,Europe,Exposure
29,1,,Bangladesh,1,"South Asia",Exposure
29,1,,Lithuania,0,Europe,Exposure
29,1,,Bulgaria,3,Europe,Exposure
29,1,,Austria,0,Europe,Exposure
29,1,,Hungary,1,Europe,Exposure
29,1,,Belgium,0,Europe,Exposure
29,1,,"Bosnia and Herzegovina",4,Europe,Exposure
29,1,,Slovakia,2,Europe,Exposure
29,1,,Sweden,0,Europe,Exposure
29,1,,Finland,0,Europe,Exposure
29,1,,Denmark,3,Europe,Exposure
29,1,,Ireland,4,Europe,Exposure
29,1,,Albania,0,Europe,Exposure
29,1,,Montenegro,1,Europe,Exposure
29,1,,Serbia,0,Europe,Exposure
29,1,,Greece,NA,Europe,Exposure
29,1,,"North Macedonia",NA,Europe,Exposure
29,1,,Turkey,NA,"North Africa & West Asia",Exposure
29,1,,Iceland,0,Europe,Exposure
29,1,,Portugal,NA,Europe,Exposure
29,1,,Romania,2,Europe,Exposure
29,1,,Moldova,2,Europe,Exposure
29,1,,Italy,2,Europe,Exposure
29,1,,Netherlands,1,Europe,Exposure
29,1,,Ukraine,0,Europe,Exposure
29,1,,Spain,1,Europe,Exposure
29,1,,Nicaragua,3,"Central America & Caribbean",Exposure
29,1,,Bolivia,0,"South America",Exposure
29,1,,Paraguay,0,"South America",Exposure
29,1,,Pakistan,4,"South Asia",Exposure
29,1,,Afghanistan,3,"South Asia",Exposure
29,1,,Turkmenistan,1,"Central Asia",Exposure
29,1,,India,1,"South Asia",Exposure
29,1,,Nigeria,1,"Sub-Saharan Africa",Exposure
29,1,,"South Africa",4,"Sub-Saharan Africa",Exposure
29,1,,Senegal,0,"Sub-Saharan Africa",Exposure
29,1,,Ethiopia,3,"Sub-Saharan Africa",Exposure
29,1,,Kenya,3,"Sub-Saharan Africa",Exposure
29,1,,Singapore,2,"East & Southeast Asia",Exposure
29,1,,Taiwan,4,"East & Southeast Asia",Exposure
29,1,,Brazil,NA,"South America",Exposure
29,1,,"Czech Republic",1,Europe,Exposure
29,1,,Estonia,3,Europe,Exposure
29,1,,Poland,2,Europe,Exposure
29,1,,Vietnam,1,"East & Southeast Asia",Exposure
29,1,,Nepal,4,"South Asia",Exposure
29,1,,Russia,0,Europe,Exposure
29,1,,"New Zealand",1,Oceania,Exposure
29,1,,Zimbabwe,1,"Sub-Saharan Africa",Exposure
29,1,,"Democratic Republic of the Congo",0,"Sub-Saharan Africa",Exposure
29,1,,Malaysia,0,"East & Southeast Asia",Exposure
29,1,,Timor-Leste,3,"East & Southeast Asia",Exposure
29,1,,Argentina,4,"South America",Exposure
29,1,,Uruguay,3,"South America",Exposure
29,1,,"El Salvador",3,"Central America & Caribbean",Exposure
29,1,,Philippines,2,"East & Southeast Asia",Exposure
29,1,,Thailand,4,"East & Southeast Asia",Exposure
29,1,,Myanmar,4,"East & Southeast Asia",Exposure
29,1,,Uganda,1,"Sub-Saharan Africa",Exposure
29,1,,Mozambique,0,"Sub-Saharan Africa",Exposure
29,1,,Angola,0,"Sub-Saharan Africa",Exposure
29,1,,Japan,0,"East & Southeast Asia",Exposure
29,1,,Indonesia,1,"East & Southeast Asia",Exposure
29,1,,"South Korea",2,"East & Southeast Asia",Exposure
29,1,,"Saudi Arabia",2,"North Africa & West Asia",Exposure
29,1,,Qatar,3,"North Africa & West Asia",Exposure
29,1,,Canada,4,"North America",Exposure
29,1,,Cambodia,4,"East & Southeast Asia",Exposure
29,1,,"United States",4,"North America",Exposure
29,1,,Germany,2,Europe,Exposure
29,1,,"United Kingdom",NA,Europe,Exposure
29,1,,Australia,1,Oceania,Exposure
29,1,,Israel,1,"North Africa & West Asia",Exposure
29,1,,"Sri Lanka",1,"South Asia",Exposure
30,1,,Georgia,0,Europe,Pressure
30,1,,Latvia,0,Europe,Pressure
30,1,,Armenia,0,"North Africa & West Asia",Pressure
30,1,,Azerbaijan,0,"North Africa & West Asia",Pressure
30,1,,Kazakhstan,0,"Central Asia",Pressure
30,1,,Uzbekistan,0,"Central Asia",Pressure
30,1,,Tajikistan,0,"Central Asia",Pressure
30,1,,Kyrgyzstan,0,"Central Asia",Pressure
30,1,,Jordan,0,"North Africa & West Asia",Pressure
30,1,,Egypt,0,"North Africa & West Asia",Pressure
30,1,,Lebanon,0,"North Africa & West Asia",Pressure
30,1,,Belarus,0,Europe,Pressure
30,1,,Mongolia,0,"East & Southeast Asia",Pressure
30,1,,Mexico,0,"North America",Pressure
30,1,,Panama,0,"Central America & Caribbean",Pressure
30,1,,"Costa Rica",0,"Central America & Caribbean",Pressure
30,1,,Peru,0,"South America",Pressure
30,1,,Venezuela,0,"South America",Pressure
30,1,,Chile,0,"South America",Pressure
30,1,,Ecuador,0,"South America",Pressure
30,1,,Colombia,0,"South America",Pressure
30,1,,"Sierra Leone",0,"Sub-Saharan Africa",Pressure
30,1,,Ghana,0,"Sub-Saharan Africa",Pressure
30,1,,Tanzania,0,"Sub-Saharan Africa",Pressure
30,1,,Gambia,0,"Sub-Saharan Africa",Pressure
30,1,,Algeria,0,"North Africa & West Asia",Pressure
30,1,,France,2,Europe,Pressure
30,1,,Bangladesh,0,"South Asia",Pressure
30,1,,Lithuania,0,Europe,Pressure
30,1,,Bulgaria,0,Europe,Pressure
30,1,,Austria,0,Europe,Pressure
30,1,,Hungary,0,Europe,Pressure
30,1,,Belgium,0,Europe,Pressure
30,1,,"Bosnia and Herzegovina",0,Europe,Pressure
30,1,,Slovakia,0,Europe,Pressure
30,1,,Sweden,0,Europe,Pressure
30,1,,Finland,0,Europe,Pressure
30,1,,Denmark,0,Europe,Pressure
30,1,,Ireland,3,Europe,Pressure
30,1,,Albania,0,Europe,Pressure
30,1,,Montenegro,0,Europe,Pressure
30,1,,Serbia,0,Europe,Pressure
30,1,,Greece,0,Europe,Pressure
30,1,,"North Macedonia",0,Europe,Pressure
30,1,,Turkey,0,"North Africa & West Asia",Pressure
30,1,,Iceland,0,Europe,Pressure
30,1,,Portugal,0,Europe,Pressure
30,1,,Romania,0,Europe,Pressure
30,1,,Moldova,0,Europe,Pressure
30,1,,Italy,1,Europe,Pressure
30,1,,Netherlands,2,Europe,Pressure
30,1,,Ukraine,0,Europe,Pressure
30,1,,Spain,0,Europe,Pressure
30,1,,Nicaragua,0,"Central America & Caribbean",Pressure
30,1,,Bolivia,0,"South America",Pressure
30,1,,Paraguay,0,"South America",Pressure
30,1,,Pakistan,0,"South Asia",Pressure
30,1,,Afghanistan,0,"South Asia",Pressure
30,1,,Turkmenistan,0,"Central Asia",Pressure
30,1,,India,0,"South Asia",Pressure
30,1,,Nigeria,0,"Sub-Saharan Africa",Pressure
30,1,,"South Africa",0,"Sub-Saharan Africa",Pressure
30,1,,Senegal,0,"Sub-Saharan Africa",Pressure
30,1,,Ethiopia,0,"Sub-Saharan Africa",Pressure
30,1,,Kenya,0,"Sub-Saharan Africa",Pressure
30,1,,Singapore,2,"East & Southeast Asia",Pressure
30,1,,Taiwan,0,"East & Southeast Asia",Pressure
30,1,,Brazil,0,"South America",Pressure
30,1,,"Czech Republic",0,Europe,Pressure
30,1,,Estonia,3,Europe,Pressure
30,1,,Poland,0,Europe,Pressure
30,1,,Vietnam,0,"East & Southeast Asia",Pressure
30,1,,Nepal,0,"South Asia",Pressure
30,1,,Russia,0,Europe,Pressure
30,1,,"New Zealand",0,Oceania,Pressure
30,1,,Zimbabwe,0,"Sub-Saharan Africa",Pressure
30,1,,"Democratic Republic of the Congo",0,"Sub-Saharan Africa",Pressure
30,1,,Malaysia,0,"East & Southeast Asia",Pressure
30,1,,Timor-Leste,0,"East & Southeast Asia",Pressure
30,1,,Argentina,0,"South America",Pressure
30,1,,Uruguay,0,"South America",Pressure
30,1,,"El Salvador",0,"Central America & Caribbean",Pressure
30,1,,Philippines,0,"East & Southeast Asia",Pressure
30,1,,Thailand,0,"East & Southeast Asia",Pressure
30,1,,Myanmar,0,"East & Southeast Asia",Pressure
30,1,,Uganda,0,"Sub-Saharan Africa",Pressure
30,1,,Mozambique,0,"Sub-Saharan Africa",Pressure
30,1,,Angola,0,"Sub-Saharan Africa",Pressure
30,1,,Japan,2,"East & Southeast Asia",Pressure
30,1,,Indonesia,1,"East & Southeast Asia",Pressure
30,1,,"South Korea",4,"East & Southeast Asia",Pressure
30,1,,"Saudi Arabia",0,"North Africa & West Asia",Pressure
30,1,,Qatar,0,"North Africa & West Asia",Pressure
30,1,,Canada,0,"North America",Pressure
30,1,,Cambodia,0,"East & Southeast Asia",Pressure
30,1,,"United States",4,"North America",Pressure
30,1,,Germany,3,Europe,Pressure
30,1,,"United Kingdom",4,Europe,Pressure
30,1,,Australia,3,Oceania,Pressure
30,1,,Israel,0,"North Africa & West Asia",Pressure
30,1,,"Sri Lanka",0,"South Asia",Pressure
31,1,,Georgia,0,Europe,Pressure
31,1,,Latvia,0,Europe,Pressure
31,1,,Armenia,0,"North Africa & West Asia",Pressure
31,1,,Azerbaijan,0,"North Africa & West Asia",Pressure
31,1,,Kazakhstan,0,"Central Asia",Pressure
31,1,,Uzbekistan,0,"Central Asia",Pressure
31,1,,Tajikistan,0,"Central Asia",Pressure
31,1,,Kyrgyzstan,0,"Central Asia",Pressure
31,1,,Jordan,0,"North Africa & West Asia",Pressure
31,1,,Egypt,0,"North Africa & West Asia",Pressure
31,1,,Lebanon,0,"North Africa & West Asia",Pressure
31,1,,Belarus,0,Europe,Pressure
31,1,,Mongolia,0,"East & Southeast Asia",Pressure
31,1,,Mexico,0,"North America",Pressure
31,1,,Panama,0,"Central America & Caribbean",Pressure
31,1,,"Costa Rica",0,"Central America & Caribbean",Pressure
31,1,,Peru,0,"South America",Pressure
31,1,,Venezuela,0,"South America",Pressure
31,1,,Chile,0,"South America",Pressure
31,1,,Ecuador,0,"South America",Pressure
31,1,,Colombia,0,"South America",Pressure
31,1,,"Sierra Leone",0,"Sub-Saharan Africa",Pressure
31,1,,Ghana,0,"Sub-Saharan Africa",Pressure
31,1,,Tanzania,0,"Sub-Saharan Africa",Pressure
31,1,,Gambia,0,"Sub-Saharan Africa",Pressure
31,1,,Algeria,0,"North Africa & West Asia",Pressure
31,1,,France,3,Europe,Pressure
31,1,,Bangladesh,0,"South Asia",Pressure
31,1,,Lithuania,0,Europe,Pressure
31,1,,Bulgaria,0,Europe,Pressure
31,1,,Austria,0,Europe,Pressure
31,1,,Hungary,0,Europe,Pressure
31,1,,Belgium,0,Europe,Pressure
31,1,,"Bosnia and Herzegovina",0,Europe,Pressure
31,1,,Slovakia,0,Europe,Pressure
31,1,,Sweden,4,Europe,Pressure
31,1,,Finland,0,Europe,Pressure
31,1,,Denmark,0,Europe,Pressure
31,1,,Ireland,4,Europe,Pressure
31,1,,Albania,0,Europe,Pressure
31,1,,Montenegro,0,Europe,Pressure
31,1,,Serbia,0,Europe,Pressure
31,1,,Greece,0,Europe,Pressure
31,1,,"North Macedonia",0,Europe,Pressure
31,1,,Turkey,0,"North Africa & West Asia",Pressure
31,1,,Iceland,0,Europe,Pressure
31,1,,Portugal,0,Europe,Pressure
31,1,,Romania,0,Europe,Pressure
31,1,,Moldova,0,Europe,Pressure
31,1,,Italy,1,Europe,Pressure
31,1,,Netherlands,0,Europe,Pressure
31,1,,Ukraine,0,Europe,Pressure
31,1,,Spain,0,Europe,Pressure
31,1,,Nicaragua,0,"Central America & Caribbean",Pressure
31,1,,Bolivia,0,"South America",Pressure
31,1,,Paraguay,0,"South America",Pressure
31,1,,Pakistan,0,"South Asia",Pressure
31,1,,Afghanistan,0,"South Asia",Pressure
31,1,,Turkmenistan,0,"Central Asia",Pressure
31,1,,India,0,"South Asia",Pressure
31,1,,Nigeria,0,"Sub-Saharan Africa",Pressure
31,1,,"South Africa",0,"Sub-Saharan Africa",Pressure
31,1,,Senegal,0,"Sub-Saharan Africa",Pressure
31,1,,Ethiopia,0,"Sub-Saharan Africa",Pressure
31,1,,Kenya,0,"Sub-Saharan Africa",Pressure
31,1,,Singapore,0,"East & Southeast Asia",Pressure
31,1,,Taiwan,3,"East & Southeast Asia",Pressure
31,1,,Brazil,0,"South America",Pressure
31,1,,"Czech Republic",0,Europe,Pressure
31,1,,Estonia,3,Europe,Pressure
31,1,,Poland,0,Europe,Pressure
31,1,,Vietnam,NA,"East & Southeast Asia",Pressure
31,1,,Nepal,0,"South Asia",Pressure
31,1,,Russia,0,Europe,Pressure
31,1,,"New Zealand",0,Oceania,Pressure
31,1,,Zimbabwe,0,"Sub-Saharan Africa",Pressure
31,1,,"Democratic Republic of the Congo",0,"Sub-Saharan Africa",Pressure
31,1,,Malaysia,0,"East & Southeast Asia",Pressure
31,1,,Timor-Leste,0,"East & Southeast Asia",Pressure
31,1,,Argentina,0,"South America",Pressure
31,1,,Uruguay,0,"South America",Pressure
31,1,,"El Salvador",0,"Central America & Caribbean",Pressure
31,1,,Philippines,0,"East & Southeast Asia",Pressure
31,1,,Thailand,0,"East & Southeast Asia",Pressure
31,1,,Myanmar,0,"East & Southeast Asia",Pressure
31,1,,Uganda,0,"Sub-Saharan Africa",Pressure
31,1,,Mozambique,0,"Sub-Saharan Africa",Pressure
31,1,,Angola,0,"Sub-Saharan Africa",Pressure
31,1,,Japan,1,"East & Southeast Asia",Pressure
31,1,,Indonesia,0,"East & Southeast Asia",Pressure
31,1,,"South Korea",1,"East & Southeast Asia",Pressure
31,1,,"Saudi Arabia",0,"North Africa & West Asia",Pressure
31,1,,Qatar,0,"North Africa & West Asia",Pressure
